study_hours,attd,assign_marks,internal_marks,result
9.488855372533333,56.02834428886394,97.2005329631537,83.68082290788638,Pass
9.656320330745594,53.84766008146046,60.85272726964666,73.19938250537244,Pass
8.08397348116461,84.81443879390699,34.950637208681876,64.47294005193476,Pass
3.0461376917337066,66.9937481884033,11.409578488793336,34.55354519906498,Fail
0.9767211400638387,86.23833857643808,15.124682873493455,29.69462527389329,Fail
6.842330265121569,53.26781703994712,22.53169299512351,54.560166126631394,Pass
4.4015249373960135,65.76451689153052,25.0966661340298,50.04070133087092,Pass
1.2203823484477883,76.97456461876686,85.06160578411378,44.26144120346488,Fail
4.951769101112702,89.53615824194819,56.12227882825249,58.857053224548956,Pass
0.34388521115218396,65.9376251466035,52.33909113743665,29.375909454370383,Fail
9.093204020787821,81.29456882185045,11.476887186921747,60.954133213748456,Pass
2.587799816000169,94.29888741180935,86.0139693349435,64.02786643907473,Pass
6.62522284353982,80.79315940911523,72.28143032084837,65.17504219465572,Pass
3.1171107608941098,61.64797373768169,6.766836190000158,28.383586956254433,Fail
5.200680211778108,51.220039077826904,70.78350972297687,52.383998626946074,Pass
5.4671027934327965,93.50494369504649,54.353821734264606,67.26237744951924,Pass
1.8485445552552704,51.063470542519354,8.172534574677826,25.511701441361488,Fail
9.695846277645586,93.73508363420997,45.830064152865646,77.04424168001876,Pass
7.7513282336111455,76.4468567013606,48.469628713004695,69.36436291945117,Pass
9.394989415641891,96.95338492564481,16.577454016327575,68.90580892222295,Pass
8.948273504276488,89.93916178868326,94.56981470002823,89.78751141208912,Pass
5.978999788110851,99.89670552666686,84.99753714806619,87.751532406356,Pass
9.218742350231167,67.53559077258551,66.90223373291083,83.90862201152531,Pass
0.884925020519195,88.35941444655634,46.22955610006072,37.41848506142391,Fail
1.959828624191452,70.0965456804621,41.17655415845085,45.36990653783556,Fail
0.45227288910538066,73.99378101519544,65.09734671509541,47.593412647966744,Fail
3.2533033076326436,81.37527316091851,54.543186940690546,48.0474348172502,Fail
3.8867728968948203,93.68385570931693,6.227310588188562,49.614329695605235,Fail
2.713490317738959,99.20417345996475,51.25026487703317,63.679952364117966,Pass
8.287375091519294,88.41367069322591,80.64036172328395,78.25298605980807,Pass
3.567533266935893,70.8883391083667,45.923987759695805,44.726317023091,Fail
2.8093450968738076,71.06785011385351,5.195657755426842,39.20474008249684,Fail
5.426960831582485,86.87911507944457,78.6278199384033,72.71740038581254,Pass
1.4092422497476265,61.938857288415115,20.13637821359744,33.01692102579189,Fail
8.021969807540398,55.52370565656973,25.862083488803876,58.20656205577615,Pass
0.7455064367977082,67.73110788203883,16.47063534322959,30.196028319412076,Fail
9.868869366005173,64.36194958270409,33.02150648714976,62.05815364342143,Pass
7.722447692966574,64.81540602279951,75.6751505688635,78.27354628247244,Pass
1.987156815341724,61.680387552495496,51.93858595039374,47.88226927437253,Fail
0.05522117123602399,52.104659481818096,20.488127415071254,20.85176703367076,Fail
8.154614284548341,50.89369673667069,87.78300781520409,74.00408375468649,Pass
7.068573438476172,99.38611948680158,87.95818549515292,76.82204773571243,Pass
7.2900716804098735,71.38865668679311,87.05784250460069,79.26551025914681,Pass
7.712703466859457,69.21633235798409,23.87962113815393,61.63988712484995,Pass
0.7404465173409036,83.9823641346535,45.12393441809881,41.38272055019275,Fail
3.5846572854427263,60.912694393253204,98.49896561408751,67.78389394332562,Pass
1.1586905952512971,97.49805919751127,77.20124763099903,55.37416827465857,Pass
8.631034258755935,89.3172507207776,2.716742122555982,64.95736451749181,Pass
6.232981268275579,54.47055011561297,6.5204591260492055,38.13090615214039,Fail
3.308980248526492,70.87903878924642,46.39313768123328,48.29981318087869,Fail
0.6355835028602363,93.95591537810824,90.92202058615601,57.13394351120604,Pass
3.109823217156622,97.2366011145705,53.870179795271426,58.89786675178377,Pass
3.2518332202674705,73.37007556249348,49.781250803429025,48.105096146679834,Fail
7.29606178338064,80.67056946053539,10.547369995663058,55.892265992023766,Pass
6.3755747135521315,58.35169730460376,65.6780104724294,66.841447044526,Pass
8.872127425763265,99.55843130684883,82.21031606002255,87.8353127269234,Pass
4.722149251619493,61.58358506917217,38.04200075075623,40.7433872487631,Fail
1.195942459383017,97.13658870675629,77.56118509253275,65.94102149834588,Pass
7.13244787222995,82.48233244961843,96.44766539008116,89.1160612342821,Pass
7.607850486168974,80.38683974394296,20.376645912768907,54.199134166161365,Pass
5.612771975694963,75.63442555082543,52.33296311947413,64.28984353009568,Pass
7.70967179954561,61.53349058588793,28.713795808457554,55.397999263729375,Pass
4.937955963643907,58.82640160027542,79.28544190338394,62.502812982328734,Pass
5.227328293819941,61.02431045350877,57.75933658811575,58.01552793283458,Pass
4.275410183585496,59.32191310721272,63.45824175503038,52.763648191433305,Pass
0.2541912674409519,88.97922367833766,79.79141596158941,47.72912863380994,Fail
1.0789142699330445,67.5062629583365,39.59704726624549,32.99394488552548,Fail
0.3142918568673425,52.89213382816982,91.50900684070432,39.996550050725396,Fail
6.364104112637804,98.45513150704056,53.302886724614,66.82471087889535,Pass
3.143559810763267,94.18929424817128,15.7954822835348,45.23378075231812,Fail
5.085706911647028,96.38761415976064,69.58991181688025,66.55728549402663,Pass
9.07566473926093,99.74539113232177,79.32613504382545,93.43437713845098,Pass
2.4929222914887497,58.69476246097437,31.67616770675267,44.519198992952745,Fail
4.103829230356297,69.81210094513294,85.7179256998753,60.174058708077446,Pass
7.555511385430487,87.91192378520456,90.61432547657664,84.9769428229332,Pass
2.2879816549162246,84.8010309026896,27.690448737780894,45.397796063320726,Fail
0.7697990982879299,57.69479531699275,98.3521472715222,52.25329052430258,Pass
2.8975145291376805,90.79165624953089,14.071152804875842,43.42867717245318,Fail
1.6122128725400442,61.22202859183304,20.201566840248997,34.5893422115834,Fail
9.29697652342573,61.19088074113115,18.422483923802613,63.48316025658634,Pass
8.08120379564417,76.84872114467068,89.39897100078704,76.0108107145775,Pass
6.334037565104235,79.64699674208515,65.42925523249619,73.2048061747377,Pass
8.714605901877178,79.00431039189056,15.210428322227287,67.55929940807776,Pass
8.036720768991145,54.574341869887746,44.032341836834895,57.91245766708846,Pass
1.8657005888603584,93.87304313151901,61.529802506980204,54.2733452242292,Pass
8.925589984899778,63.2800021294353,8.34640849893833,60.60692809216654,Pass
5.393422419156507,56.47574606414021,88.24163684073388,63.94233545019145,Pass
8.074401551640625,94.43740399344887,80.36035354415351,90.10182370667327,Pass
8.960912999234932,97.78257491148767,50.52067735766382,92.15399015078198,Pass
3.1800347497186388,93.10638086327253,96.71266152591704,65.7359215524565,Pass
1.1005192452767676,90.4758037362439,41.77609792750997,37.172424464464356,Fail
2.279351625419417,82.7620990319511,98.41103190364979,64.98843876038231,Pass
4.271077886262563,77.54286853045696,66.79199988036271,63.992584593926864,Pass
8.18014765922493,54.34933799557051,63.467127325394145,66.91119836396528,Pass
8.607305832563434,70.42266065353493,16.5954895295785,67.80097170179293,Pass
0.06952130531190703,68.6344258506157,88.1927758304644,40.63321672695541,Fail
5.107473025775658,62.98768918801631,42.74896879206152,55.61548261228403,Pass
4.17411003148779,86.17100568442925,16.223340578247935,44.38543990095985,Fail
2.2210781047073027,74.79378675393855,1.260751997575904,40.29756357532003,Fail
1.198653673336828,54.0523107953824,55.975568363838256,47.765555206954105,Fail
3.3761517140362796,61.009160097490565,52.739962212267635,43.796060610155834,Fail
9.429097039125192,84.16293818297979,71.93536223691585,81.79809260292656,Pass
3.2320293202075523,53.80654297451501,89.02580530178021,60.07576119861778,Pass
5.187906217433661,92.56034570243844,7.9406584643029525,48.96627287080949,Fail
7.030189588951778,74.75732635069872,73.14964903403623,72.2657948815664,Pass
3.63629602379294,74.0293288663324,18.741194409758222,42.503283180710994,Fail
9.717820827209607,79.62038923297588,85.8177053157164,78.90434589245783,Pass
9.624472949421111,91.23404829625746,81.90635138616561,90.37082297194019,Pass
2.5178229582536416,67.39046039510966,54.07937549855444,43.06360373079293,Fail
4.972485058923855,83.90080762795318,71.02427986233116,63.90185237078185,Pass
3.0087830981676964,78.28659819978955,31.43501131837484,52.16977526546417,Pass
2.848404943774676,63.35141350847107,47.116789893281464,38.25154632422818,Fail
0.36886947354532795,93.9314993177579,82.16368977104716,58.37006055456272,Pass
6.095643339798968,89.8713010803464,45.92651971732139,63.727104946837166,Pass
5.026790232288615,82.92259173292128,35.77982653254418,54.31908556631493,Pass
0.5147875124998935,92.52908645471209,49.421244725029986,48.59610888418075,Fail
2.7864646423661146,93.36471004799012,82.82492524372184,65.7030056298225,Pass
9.082658859666537,85.41814883575174,33.520804737087275,74.8653864966155,Pass
2.395618906669724,91.85066641818361,17.37615931357438,47.191446648870595,Fail
1.448948720912231,84.87357308346418,71.20140203307808,50.96174550269499,Pass
4.89452760277563,84.00703858801502,82.59782127080818,66.49838469621074,Pass
9.856504541106007,80.93056891075922,10.063747852353334,61.29856056056881,Pass
2.4205527151150044,87.63583197788206,23.98741127559447,39.0421311866082,Fail
6.721355474058786,57.93025526465368,14.19719897609939,63.26913029500469,Pass
7.616196153287175,94.04353795994642,34.79414115821666,75.33948625228155,Pass
2.3763754399239967,93.5921763872616,45.035097890541266,44.33831221199674,Fail
7.282163486118596,51.462364151727954,74.88263369633064,60.41986351517411,Pass
3.677831327192532,91.29083752823814,65.11475848816741,64.04233442228424,Pass
6.3230583059357945,56.44349337367226,62.092856747843115,63.58946224708763,Pass
6.335297107608947,66.7559427129571,35.23749466096544,58.68363881919937,Pass
5.357746840747585,87.1754128145804,84.144755308476,71.55225883213878,Pass
0.902897700544083,58.03799480241541,47.128716739816454,34.53433296483139,Fail
8.35302495589238,90.8983512059531,97.91049380151546,91.69415094660687,Pass
3.2078006497173583,91.6067088978871,63.41421382957368,59.76694444857433,Pass
1.8651851039985423,75.37338668804182,12.626474156450273,22.764196805604126,Fail
0.40775141554763916,50.31929358584168,67.6177562075434,35.863122447330106,Fail
5.908929431882418,64.35190665874563,32.5104015431699,48.43737801680277,Fail
6.775643618422825,80.84634591878711,68.63271966860974,72.82235124445292,Pass
0.16587828927856152,99.05930890137117,6.964114816240574,47.396835285414824,Fail
5.12093058299281,81.59067635083342,17.48814371759594,52.04477667987156,Pass
2.2649577519793795,62.99017905320799,85.57372589057863,52.06135406019152,Pass
6.451727904094499,81.70028515498056,22.71795570235149,61.74139138346388,Pass
1.7436642900499144,76.99926898579278,83.704112524294,57.599111049271755,Pass
6.90937738102466,88.99226975755718,27.927608845441043,64.81394555725731,Pass
3.867353463005374,55.34903194134792,64.28819100587077,54.39483370226546,Pass
9.367299887367345,88.05139512510141,69.4150573509831,94.99185311644244,Pass
1.3752094414599325,77.06332893380551,51.265475314505295,38.34503686370339,Fail
3.410663510502585,98.14960019294973,30.531067669673128,54.615014784854466,Pass
1.1347352124058907,67.0936083019343,21.264437637109612,26.41444898142904,Fail
9.246936182785628,81.6310946566974,3.318935456242622,65.25031699673576,Pass
8.77339353380981,96.60140527550087,30.39464012407238,68.59895519768072,Pass
2.579416277151556,55.12548639953396,65.3162790531283,44.36336067637948,Fail
6.59984046034179,96.86142436182256,93.83048184484826,82.13148413217887,Pass
8.172222002012159,84.39428611504067,87.1204482263052,89.02239190717594,Pass
5.5520081159946235,53.39185295525859,76.60647765353026,65.79980386632721,Pass
5.296505783560065,65.04817834734081,78.84473432532987,58.12531005380953,Pass
2.418522909004517,85.40860443226407,66.49849034759953,55.520890624976396,Pass
0.9310276780589921,53.36753007343859,26.0286857566003,23.995076187501773,Fail
8.972157579533267,79.10852300881366,90.71950307058299,80.5445135885754,Pass
9.004180571633304,67.29415284764784,67.0732311905834,75.24185224588074,Pass
6.33101457273268,81.04577588837385,56.04406309804399,64.90859604457698,Pass
3.390297910487007,52.28710169062564,11.098946921348107,44.71058865726776,Fail
3.492095746126609,93.57684030761882,44.70555438064254,57.61790051778832,Pass
7.259556788702394,98.67444845886985,46.03582712019263,65.56322232475712,Pass
8.971102599525771,98.44389276428458,86.45636095226699,88.53061649221385,Pass
8.870864242651173,87.48259158714623,54.66482201877885,83.23459752952921,Pass
7.798755458576238,56.5043120065316,38.04005489704097,70.00054576972634,Pass
6.420316461542877,87.91315979645113,97.68003285106593,73.42930707923682,Pass
0.8413996499504883,51.229345822940076,11.072059332631568,12.656398220778222,Fail
1.6162871409461377,51.106177576449866,42.25484283119446,43.828280562936754,Fail
8.985541885270793,66.18051095747705,4.202467517140529,59.005131970322964,Pass
6.0642905965958995,74.43215952023328,73.99041207669303,64.44247020607966,Pass
0.09197051616629648,88.52037089038966,91.80765521991506,57.13943532836877,Pass
1.014715428660321,84.16476883032526,28.003732955048942,24.53067355516915,Fail
6.635017691080558,72.29513531883742,85.83416767991208,73.99573919693289,Pass
0.05061583846218687,63.68133331408329,29.221823046189776,29.712516126146095,Fail
1.6080805141749865,99.85622500788556,91.07701616439152,68.33364510607223,Pass
5.487337893665861,71.30906511179865,75.3961903596784,60.89144845464388,Pass
6.918951976926932,72.56935121648377,80.49067768414386,74.0222523849128,Pass
6.519612595026006,58.181191059583455,1.80065556004545,39.44588123569476,Fail
2.242693094605598,89.74047743749647,96.2810357074026,66.0541451002637,Pass
7.121792213475358,84.68411128907442,72.66709920703232,71.21580039091833,Pass
2.3724908749680007,61.03848063943802,30.47510953861333,34.9035363574863,Fail
3.2539969815926773,54.11905228079213,82.9394664858847,49.15446658242261,Fail
7.464914051180242,84.02496510373565,28.152119841492997,66.76846289740784,Pass
6.496328990472147,82.72556071405677,87.2753839566128,81.27785494637278,Pass
8.49223410494178,63.662976349910466,11.258039041193701,55.2721381873113,Pass
6.576128923003433,97.54317811252051,70.36859774607957,76.8692384243939,Pass
5.683086033354716,57.55289458904501,54.069847664491036,48.97620973631195,Fail
0.9367476782809248,71.6167400521301,9.653447019544082,26.629663594592017,Fail
3.6771580305943354,97.18079600837994,24.189382825883897,50.868662687447774,Pass
2.6520236768172545,70.98636584630611,1.240403627731479,45.380091004630174,Fail
2.4398964337908358,81.92629738320429,46.876796546450585,42.84067878518899,Fail
9.730105547524456,69.87971989813971,30.126526076000037,76.24318217610194,Pass
3.930977246667604,63.7107601174335,59.83574842977588,57.77215541816227,Pass
8.920465551771134,99.19888239799141,29.72378077086172,75.76184318019115,Pass
6.311386259972629,70.46670031575215,29.99191115069847,64.17623090080136,Pass
7.948113035416484,94.70496018395673,74.31931987316034,84.36026352183536,Pass
5.026370931051921,61.49773029455431,4.814283597835345,41.94488387026423,Fail
5.769038846263591,60.655235201254165,90.28949951919873,68.0939725361025,Pass
4.925176938188639,51.55670414422557,85.22638743911814,66.8534796398508,Pass
1.952429877980445,82.58334126879424,66.78046832264066,58.10120855840667,Pass
7.224521152615053,68.42631718618806,59.32215701073843,64.09424043205709,Pass
2.807723624408558,93.21791249198185,89.23024981396523,59.36910721642451,Pass
0.2431596643145384,73.66049533457786,18.533017952871443,27.61578945651466,Fail
6.454722959071678,98.40967139573608,7.896916219082861,53.710675298744164,Pass
1.7711067940704894,59.27627578515606,23.95101699095381,31.73499213603814,Fail
9.404585843529143,93.43115839778054,79.45782787001903,95.67222992787714,Pass
9.539285770025874,88.82984263958708,3.4670266726483323,63.55969559834016,Pass
9.148643902204485,88.5460922322026,58.280683508348964,80.42849142442553,Pass
3.7015870025544437,92.23916140584438,99.54375161913099,72.63133559175236,Pass
0.15456616528867428,88.05119954714993,85.56960938375394,56.94666175145228,Pass
9.283185625877254,81.31101608157077,52.14456890435895,65.9349713293649,Pass
4.281841483173143,56.56224388411938,6.364090928664234,32.97176490270117,Fail
9.666548190436696,51.6263089745626,83.13735143857099,80.1517093470842,Pass
9.636199770892528,96.04239239078434,59.89785081772106,91.32726682825604,Pass
8.530094554673601,80.8325157260369,11.493299705956684,59.35861061076145,Pass
2.944488920695857,89.82686454880881,9.38572848233562,32.15897006191739,Fail
3.8509772860192526,74.0761175756275,90.96268194365923,68.01410622969371,Pass
8.511366715168569,55.86540944811972,66.92002629380784,67.7042856391244,Pass
3.1692200515627764,56.259289610127524,82.92867993167555,48.48493777334022,Fail
1.6949274668609249,84.27826436144858,87.89789002822673,55.31082923578017,Pass
5.568012624583502,71.51529474497313,57.17723520483222,59.95718269499636,Pass
9.36154774160781,60.02623633501683,51.74463517550413,67.95372909689645,Pass
6.96029796674973,74.57972733707184,43.042741032099016,52.10010209225482,Pass
5.700611700893649,53.21044685375671,31.69465877911193,52.75930947787085,Pass
0.9717649377076854,79.09857009571994,43.459596085871176,47.02888481170168,Fail
6.150072266991698,63.449670221754886,77.38796557301563,70.10918976309549,Pass
9.900538501042632,89.87795503185941,60.19234310151316,78.93481509205822,Pass
1.4008401523652403,65.51809794617868,89.2523289954846,51.02703102222236,Pass
5.183296523637368,72.76100745409006,44.33800143791877,55.83028218600483,Pass
8.773730719279554,50.58102699540503,60.7089578718754,71.4758902851119,Pass
7.407686177542044,53.62234438972794,63.130755309198875,67.99837706343664,Pass
6.97015740995268,69.62467782033424,59.16971623063255,62.84807886120827,Pass
7.024840839871093,73.99694173585618,70.26337730855164,71.78743685487451,Pass
3.5949115121975517,80.00102740596519,23.74334683748063,47.78936034490015,Fail
2.9359184426449336,64.58312893546517,51.23637775457907,53.76863738832684,Pass
8.093611554785136,84.74909430632712,10.422480280834767,64.44845129441273,Pass
8.101133946791808,93.00611985946023,38.45113276448126,75.78699501122726,Pass
8.670723185801037,88.99254944466749,48.76670686212644,76.42980277488913,Pass
9.132405525564714,51.980941267417855,65.22242595454725,78.7429279948659,Pass
5.113423988609378,74.02534736289145,95.05310525862035,73.22604572068855,Pass
5.015162946871996,55.246508920908745,60.06510665483559,50.34869690934344,Pass
7.9829517896677515,62.10225079312637,74.35939161765597,79.88714973253167,Pass
6.4996393077776515,99.33312966335733,50.626605949520275,74.47599427766902,Pass
7.019668772577034,57.12477714507566,63.41040313763313,62.024009069478375,Pass
7.95792669436101,74.9444076725678,7.093221613377343,54.04553072623137,Pass
8.900053418175663,80.90778671590596,25.439158084184697,68.98717483843366,Pass
3.379951568515358,85.12324852720519,36.185309320513866,52.228297604715074,Pass
3.75582952639944,77.98243417434571,47.249335500651355,53.57931033625291,Pass
0.93981939840869,50.48854237095918,4.564874550238374,21.83184603720845,Fail
5.78280140996174,66.3230654121996,14.002409755331769,55.728635062988275,Pass
0.35942273796742086,75.88558216923558,27.68143077913058,37.865510597553964,Fail
4.655980181324601,54.39332495724167,97.15326909010507,65.04107689582754,Pass
5.426446347075766,67.53134656045904,33.134700710305076,56.61215247336972,Pass
2.865412521282844,51.66015543956833,48.20410581120825,36.25830894272666,Fail
5.9083326056901075,53.928924857751035,19.609771273839293,47.684574511971576,Fail
0.3050024993904943,69.8461638100798,61.07800710757682,49.543793021524515,Fail
0.37348188749214417,56.63578770215302,28.068321551597432,25.81493084913184,Fail
8.226005606596583,78.3770424130779,20.699257843842677,58.38874286036708,Pass
3.601906414112629,84.47324845686329,51.65726284459791,51.986334603923574,Pass
1.2706051265188478,90.02933495545415,0.5505799160420821,26.80822978081232,Fail
5.222432600548044,60.007512212240506,0.7664032649225327,35.198095504702565,Fail
7.699935530986108,58.37412911295349,21.906880910185777,53.03150463793606,Pass
2.1582102749684315,55.228392016720015,3.672136250082114,19.275164484021158,Fail
6.228904758190002,81.82151247718184,10.802575413069137,52.78093706958332,Pass
0.85347464993768,85.32378632434506,33.88606493387516,43.688239846150026,Fail
0.516817211686077,51.5793072412821,80.25856795798128,37.07985050578872,Fail
5.31354631568148,96.81061231218449,57.204864336930086,75.05524787566912,Pass
5.406351216101065,52.59856418257362,51.26677259564164,55.33896634050681,Pass
6.374299014982066,77.06481676505352,29.348882320812166,62.574208713808254,Pass
7.260913337226615,85.45302597254582,93.17537194328163,79.342999954394,Pass
9.758520794625346,93.54845618730428,39.70150412371917,83.28169740714151,Pass
5.163003483011953,85.70434660662139,8.70927667957715,43.51643141593081,Fail
3.2295647294124596,90.08640415348958,61.70665161178013,62.907413151413294,Pass
7.9518619476870365,66.97250962714031,11.38383934766014,56.17354918215594,Pass
2.708322512620742,90.7412556873256,34.52231428016921,51.178617140655334,Pass
4.389714207056361,54.00574231923376,50.74119387178089,43.10496465740558,Fail
0.7845638134226596,94.74083280302638,87.42225246851758,53.3118316237708,Pass
0.2535074341545751,77.37961880768681,49.35465803401187,42.020453880394825,Fail
9.626484146779251,90.86488849812469,70.22587660316643,82.09142609638333,Pass
8.359801205122059,72.615914225915,99.28168389990704,87.32451571873045,Pass
6.95974206093698,82.17888475982625,13.148911989798162,49.60161823633402,Fail
4.089529444142698,76.32013304680567,27.47315255195195,51.736974519531415,Pass
1.7329432007084578,86.5794760877666,39.45760755976464,38.58028132325066,Fail
1.5643704267108605,54.08149910152948,42.18281785388314,37.89827648186484,Fail
2.502428981645953,53.01760419952819,41.102107526554576,41.373784112638646,Fail
5.4922666470612045,62.355161700507324,90.76110025565549,64.42008608294579,Pass
7.145959227000623,57.97723400565942,71.40326444668564,70.30811927912964,Pass
6.601973767177313,93.58917832961009,60.79052140907037,74.02401630698117,Pass
2.7993389694594284,60.960699367902215,30.93727178627821,36.07253794312815,Fail
9.54865280663194,98.79326279095656,82.37903842212947,87.50352817007253,Pass
7.378969166957685,66.84478958855534,95.5060511484989,68.40800043058412,Pass
5.543540525114007,59.10589578443496,82.11982825502265,66.29012954879177,Pass
6.117207462343522,89.48492535712396,0.15651051914729042,43.53724675544518,Fail
4.196000624277899,82.9353887750438,63.6401370183407,61.23338123233349,Pass
2.4773098950115746,74.90978582265694,5.1135381442100725,32.59899568969516,Fail
3.559726786512616,77.76817754688156,25.760722033372186,48.69329089731757,Fail
7.578461104643691,85.96008891361319,5.952470034777169,56.37738460564255,Pass
0.14393488629755868,61.422737066564935,60.37954529493877,35.46918532190588,Fail
1.1607264050691624,99.8166958028371,68.65899134926067,58.84496528734746,Pass
0.4600264202175275,98.73965810733915,11.448763806590511,36.571922400469596,Fail
0.40728802318970136,82.51628431734684,38.38388830449795,39.47998366522613,Fail
8.554605840110073,59.97712254645725,45.6236508955542,68.24499334208636,Pass
7.036578593800237,84.01141212156458,36.90530217609166,56.74346804846229,Pass
4.741738290873252,53.60992044895879,12.102500048519305,42.46462271267135,Fail
0.9783416065100148,51.532625110290304,41.89477901874754,35.00393163481942,Fail
4.916158751168323,62.884144425560685,75.11780478084181,55.981804123711555,Pass
4.734717707805657,73.13114783696582,7.100766453325546,41.78804274993903,Fail
1.7320186991001518,93.41362527041903,8.018001408190345,37.161026361845266,Fail
4.33851649237973,86.3584534883154,35.47712918359842,53.2322568490844,Pass
3.9850473439737346,87.13532605999904,94.1725711618925,72.00185837530508,Pass
6.158500980522165,71.27466672240377,66.85726467229141,73.23041724965313,Pass
6.350936508676438,67.29674962734815,67.86699566725648,71.36170326145128,Pass
0.4530400977204452,68.55193814923014,36.1919990837865,26.674245593629742,Fail
3.746126146264712,99.3824781868029,59.36607912085384,65.7194217288861,Pass
6.258599157142363,52.005459570624126,1.0131184027743378,47.584636618266046,Fail
5.031362585800877,93.35157480612243,63.60960464095422,69.14784678077251,Pass
8.564898411883222,78.93377042861967,91.32869475762368,90.79323532933573,Pass
6.58693631618945,71.93077095947953,61.25734683448192,76.36553283145005,Pass
1.629344270814297,86.26288302075682,87.3698593466345,63.725747524009485,Pass
0.7056874740042984,74.33344707123514,72.39730554660937,48.08851865957919,Fail
6.424192782063156,93.67116190408302,12.055841640369025,62.64031456201201,Pass
0.26511310541621813,95.03509320056293,90.24533072858418,57.36901876589346,Pass
5.8577558127346325,71.08604634367276,6.644384435577488,46.86966770113838,Fail
9.402302414249576,63.841389861752575,53.39674725477638,71.02357961338832,Pass
5.75474177875879,79.61751642966811,14.213712379345766,58.98540255189987,Pass
3.881699262065219,95.61816728083454,1.1706610730904066,40.471302224728355,Fail
6.432882184423532,60.53310945028333,42.2034260127639,64.21432799999887,Pass
4.582528904915167,81.14832917817414,29.504070765415623,54.025156221439445,Pass
5.45616789315935,81.57801100462603,48.6000493797603,53.88155881394359,Pass
9.41464808776525,86.65565112076405,57.71998867345508,82.80953075428384,Pass
3.8610263780077423,56.57838425636299,4.373907230894735,23.229660419950164,Fail
9.611905638239142,85.79124823410443,12.300329512374564,71.00263596105543,Pass
9.053506419560637,95.45162603328205,55.86423964504254,86.03494279668487,Pass
1.9579113478929644,58.984155443512094,34.316735317265824,32.86013284154497,Fail
0.6936130087516545,61.87716624619388,72.9173487549448,43.830545015126134,Fail
1.0077800137742665,98.56975470208198,65.22916485919397,62.94158309223128,Pass
0.18221825651549728,59.04884763547449,84.56043629899068,41.28292468509186,Fail
0.944429607559284,92.71925466847895,69.24928266692253,47.073741695574576,Fail
6.830067734163569,74.61389282240174,42.99310773901481,70.01068811739223,Pass
0.7118864846022899,62.36155372015885,67.29666223944324,51.55794667894376,Pass
3.189756302937613,93.53749506362557,27.538117425541852,49.10018731773992,Fail
8.448753109694545,72.26526275013327,30.63134987782127,69.72131140420633,Pass
0.23271935735825866,75.74086769648451,78.89851599207933,54.030072113656594,Pass
8.144684825889358,67.96166846998828,44.64195164015822,62.64740417390946,Pass
2.8185477477339993,79.64754257174637,79.83803405183525,56.69333480117113,Pass
1.1816482762165625,58.17619362925114,82.24223736682784,53.00649496946362,Pass
6.967371653641506,69.55407683258804,85.75623376612837,82.8876511877235,Pass
6.28942846779884,98.47061611676438,91.66352358412072,85.01236008233265,Pass
8.77472013527053,62.90667163505638,43.098522051329624,62.50136687948764,Pass
